interaction_id,data_chamada,cliente_id,canal,motivo,submotivo,duracao_segundos,satisfacao,agente,duracao_minutos,ano_mes,chamada_longa
2436,2025-12-21 02:27:02.330166,14010,CHAT,INFORMACOES,PROMOCAO,818,1,MARIA OLIVEIRA,13.63,2025-12,True
2437,2025-12-03 00:49:02.330166,74469,CHAT,SUPORTE TECNICO,LENTIDAO,1265,2,CARLOS LIMA,21.08,2025-12,True
2438,2025-08-17 03:32:02.330166,41881,WHATSAPP,INFORMACOES,PLANO,1707,2,MARIA OLIVEIRA,28.45,2025-08,True
2439,2025-08-24 13:15:02.330166,87784,CHAT,SUPORTE TECNICO,INSTABILIDADE,229,1,ANA SILVA,3.82,2025-08,False
2440,2025-06-27 13:02:02.330166,29666,WHATSAPP,FATURAMENTO,2ª VIA,937,4,ANA SILVA,15.62,2025-06,True
2441,2025-06-26 09:04:02.330166,71762,VOZ,SUPORTE TECNICO,SEM SINAL,126,2,MARIA OLIVEIRA,2.1,2025-06,False
2442,2025-10-25 06:00:02.330166,84972,VOZ,CANCELAMENTO,VALOR ALTO,142,2,MARIA OLIVEIRA,2.37,2025-10,False
2443,2025-07-03 02:05:02.330166,86397,VOZ,CANCELAMENTO,DESISTENCIA,140,5,ANA SILVA,2.33,2025-07,False
2444,2025-12-06 07:14:02.330166,61231,CHAT,SUPORTE TECNICO,SEM SINAL,280,3,FERNANDA COSTA,4.67,2025-12,False
2445,2025-11-24 10:08:02.330166,90312,CHAT,CANCELAMENTO,DESISTENCIA,343,1,CARLOS LIMA,5.72,2025-11,False
2446,2025-10-21 03:17:02.330166,77487,VOZ,CANCELAMENTO,DESISTENCIA,1076,5,JOAO SANTOS,17.93,2025-10,True
2447,2025-09-05 14:42:02.330166,54388,WHATSAPP,CANCELAMENTO,DESISTENCIA,393,4,CARLOS LIMA,6.55,2025-09,False
2448,2025-08-18 10:56:02.330166,95654,WHATSAPP,CANCELAMENTO,VALOR ALTO,1728,4,CARLOS LIMA,28.8,2025-08,True
2449,2025-10-25 06:51:02.330166,52809,VOZ,SUPORTE TECNICO,LENTIDAO,552,4,JOAO SANTOS,9.2,2025-10,False
2450,2025-07-10 11:05:02.330166,17700,WHATSAPP,SUPORTE TECNICO,SEM SINAL,301,2,ANA SILVA,5.02,2025-07,False
2451,2025-07-23 04:22:02.330166,19626,CHAT,INFORMACOES,PLANO,1637,3,PAULO ROCHA,27.28,2025-07,True
2452,2025-11-03 19:44:02.330166,73123,CHAT,CANCELAMENTO,DESISTENCIA,899,1,PAULO ROCHA,14.98,2025-11,True
2453,2025-12-06 00:50:02.330166,72026,WHATSAPP,CANCELAMENTO,DESISTENCIA,129,3,JOAO SANTOS,2.15,2025-12,False
2454,2025-08-27 19:39:02.330166,18658,VOZ,INFORMACOES,PLANO,124,3,CARLOS LIMA,2.07,2025-08,False
2455,2025-09-18 09:01:02.330166,96288,CHAT,SUPORTE TECNICO,LENTIDAO,1665,3,CARLOS LIMA,27.75,2025-09,True
2456,2025-11-08 16:08:02.330166,65358,WHATSAPP,SUPORTE TECNICO,LENTIDAO,704,5,PAULO ROCHA,11.73,2025-11,True
2457,2025-12-01 05:25:02.330166,31519,CHAT,SUPORTE TECNICO,SEM SINAL,911,1,CARLOS LIMA,15.18,2025-12,True
2458,2025-07-03 15:33:02.330166,28394,VOZ,CANCELAMENTO,DESISTENCIA,1110,5,CARLOS LIMA,18.5,2025-07,True
2459,2025-11-04 05:06:02.330166,33660,CHAT,CANCELAMENTO,DESISTENCIA,138,1,PAULO ROCHA,2.3,2025-11,False
2460,2025-11-18 16:06:02.330166,90593,CHAT,CANCELAMENTO,VALOR ALTO,750,1,ANA SILVA,12.5,2025-11,True
2461,2025-08-01 17:14:02.330166,37664,VOZ,INFORMACOES,COBERTURA,740,5,MARIA OLIVEIRA,12.33,2025-08,True
2462,2025-10-11 11:49:02.330166,90276,WHATSAPP,INFORMACOES,COBERTURA,462,4,PAULO ROCHA,7.7,2025-10,False
2463,2025-12-18 12:21:02.330166,87460,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,654,5,CARLOS LIMA,10.9,2025-12,True
2464,2025-08-25 13:07:02.330166,12348,CHAT,FATURAMENTO,VALOR INDEVIDO,1266,1,CARLOS LIMA,21.1,2025-08,True
2465,2025-12-09 09:44:02.330166,89791,WHATSAPP,INFORMACOES,PROMOCAO,532,3,FERNANDA COSTA,8.87,2025-12,False
2466,2025-08-13 04:26:02.330166,49358,WHATSAPP,SUPORTE TECNICO,LENTIDAO,139,2,PAULO ROCHA,2.32,2025-08,False
2467,2025-08-13 07:21:02.330166,10561,WHATSAPP,CANCELAMENTO,VALOR ALTO,529,1,JOAO SANTOS,8.82,2025-08,False
2468,2025-09-06 06:22:02.330166,10294,CHAT,INFORMACOES,PLANO,157,1,MARIA OLIVEIRA,2.62,2025-09,False
2469,2025-09-25 08:08:02.330166,93888,CHAT,INFORMACOES,PLANO,1634,5,PAULO ROCHA,27.23,2025-09,True
2470,2025-10-09 14:46:02.330166,37972,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1414,5,MARIA OLIVEIRA,23.57,2025-10,True
2471,2025-12-11 12:05:02.330166,60990,WHATSAPP,FATURAMENTO,BOLETO,1546,3,JOAO SANTOS,25.77,2025-12,True
2472,2025-10-28 17:07:02.330166,66295,VOZ,SUPORTE TECNICO,SEM SINAL,733,2,CARLOS LIMA,12.22,2025-10,True
2473,2025-07-19 15:23:02.330166,43841,VOZ,FATURAMENTO,BOLETO,1406,3,PAULO ROCHA,23.43,2025-07,True
2474,2025-07-25 11:08:02.330166,65895,VOZ,CANCELAMENTO,VALOR ALTO,1553,2,MARIA OLIVEIRA,25.88,2025-07,True
2475,2025-08-21 08:08:02.330166,81082,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1183,1,ANA SILVA,19.72,2025-08,True
2476,2025-11-28 06:53:02.330166,10436,VOZ,SUPORTE TECNICO,SEM SINAL,195,3,JOAO SANTOS,3.25,2025-11,False
2477,2025-08-26 10:38:02.330166,25917,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1628,5,CARLOS LIMA,27.13,2025-08,True
2478,2025-10-25 14:28:02.330166,90526,CHAT,FATURAMENTO,VALOR INDEVIDO,1668,1,MARIA OLIVEIRA,27.8,2025-10,True
2479,2025-07-28 02:38:02.330166,60840,VOZ,FATURAMENTO,VALOR INDEVIDO,1176,3,PAULO ROCHA,19.6,2025-07,True
2480,2025-11-19 10:19:02.330166,21327,VOZ,FATURAMENTO,2ª VIA,392,2,MARIA OLIVEIRA,6.53,2025-11,False
2481,2025-11-21 09:41:02.330166,80098,VOZ,SUPORTE TECNICO,INSTABILIDADE,1040,3,ANA SILVA,17.33,2025-11,True
2482,2025-11-17 07:09:02.330166,66675,VOZ,CANCELAMENTO,VALOR ALTO,1713,5,CARLOS LIMA,28.55,2025-11,True
2483,2025-07-30 14:42:02.330166,91405,WHATSAPP,SUPORTE TECNICO,SEM SINAL,1050,5,PAULO ROCHA,17.5,2025-07,True
2484,2025-08-06 06:38:02.330166,96117,CHAT,FATURAMENTO,2ª VIA,1201,4,CARLOS LIMA,20.02,2025-08,True
2485,2025-08-01 05:53:02.330166,15500,VOZ,CANCELAMENTO,VALOR ALTO,987,2,ANA SILVA,16.45,2025-08,True
2486,2025-12-22 19:06:02.330166,97107,CHAT,CANCELAMENTO,DESISTENCIA,1388,3,CARLOS LIMA,23.13,2025-12,True
2487,2025-11-29 22:06:02.330166,70749,VOZ,FATURAMENTO,VALOR INDEVIDO,334,1,FERNANDA COSTA,5.57,2025-11,False
2488,2025-07-20 17:08:02.330166,72053,CHAT,FATURAMENTO,2ª VIA,1193,5,PAULO ROCHA,19.88,2025-07,True
2489,2025-10-17 18:22:02.330166,14257,WHATSAPP,CANCELAMENTO,DESISTENCIA,709,2,MARIA OLIVEIRA,11.82,2025-10,True
2490,2025-07-03 02:04:02.330166,23968,VOZ,INFORMACOES,PROMOCAO,674,2,PAULO ROCHA,11.23,2025-07,True
2491,2025-07-23 20:34:02.330166,46787,CHAT,CANCELAMENTO,VALOR ALTO,1800,4,ANA SILVA,30.0,2025-07,True
2492,2025-09-24 16:59:02.330166,50420,WHATSAPP,CANCELAMENTO,DESISTENCIA,674,4,ANA SILVA,11.23,2025-09,True
2493,2025-08-24 15:55:02.330166,34218,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,250,2,FERNANDA COSTA,4.17,2025-08,False
2494,2025-07-16 15:17:02.330166,22472,CHAT,FATURAMENTO,VALOR INDEVIDO,1632,3,MARIA OLIVEIRA,27.2,2025-07,True
2495,2025-10-08 22:19:02.330166,37827,WHATSAPP,FATURAMENTO,BOLETO,1699,1,JOAO SANTOS,28.32,2025-10,True
2496,2025-08-21 16:51:02.330166,82116,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,223,5,FERNANDA COSTA,3.72,2025-08,False
2497,2025-07-14 06:45:02.330166,62907,VOZ,CANCELAMENTO,VALOR ALTO,698,4,ANA SILVA,11.63,2025-07,True
2498,2025-11-07 21:50:02.330166,16822,VOZ,CANCELAMENTO,VALOR ALTO,200,1,FERNANDA COSTA,3.33,2025-11,False
2499,2025-12-05 06:32:02.330166,72518,VOZ,FATURAMENTO,BOLETO,1020,3,CARLOS LIMA,17.0,2025-12,True
2500,2025-07-24 21:47:02.330166,87444,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1686,2,ANA SILVA,28.1,2025-07,True
2501,2025-07-29 16:47:02.330166,94998,WHATSAPP,CANCELAMENTO,DESISTENCIA,1495,1,PAULO ROCHA,24.92,2025-07,True
2502,2025-08-04 18:13:02.330166,26601,VOZ,FATURAMENTO,VALOR INDEVIDO,1571,5,JOAO SANTOS,26.18,2025-08,True
2503,2025-10-28 01:04:02.330166,78547,CHAT,INFORMACOES,PLANO,1241,2,CARLOS LIMA,20.68,2025-10,True
2504,2025-09-12 05:26:02.330166,37657,WHATSAPP,SUPORTE TECNICO,SEM SINAL,1425,4,JOAO SANTOS,23.75,2025-09,True
2505,2025-07-20 19:03:02.330166,63021,WHATSAPP,CANCELAMENTO,VALOR ALTO,902,5,MARIA OLIVEIRA,15.03,2025-07,True
2506,2025-10-16 04:58:02.330166,26337,WHATSAPP,CANCELAMENTO,DESISTENCIA,920,3,PAULO ROCHA,15.33,2025-10,True
2507,2025-12-21 00:05:02.330166,25022,CHAT,INFORMACOES,PLANO,1269,2,PAULO ROCHA,21.15,2025-12,True
2508,2025-10-08 23:13:02.330166,34164,WHATSAPP,CANCELAMENTO,DESISTENCIA,1248,1,PAULO ROCHA,20.8,2025-10,True
2509,2025-11-02 10:39:02.330166,15269,VOZ,SUPORTE TECNICO,SEM SINAL,571,1,PAULO ROCHA,9.52,2025-11,False
2510,2025-09-05 20:30:02.330166,27427,VOZ,FATURAMENTO,2ª VIA,626,1,FERNANDA COSTA,10.43,2025-09,True
2511,2025-08-03 06:20:02.330166,24519,WHATSAPP,FATURAMENTO,2ª VIA,88,4,ANA SILVA,1.47,2025-08,False
2512,2025-09-15 09:14:02.330166,28924,VOZ,CANCELAMENTO,DESISTENCIA,1543,1,MARIA OLIVEIRA,25.72,2025-09,True
2513,2025-09-02 22:37:02.330166,96444,WHATSAPP,CANCELAMENTO,VALOR ALTO,1453,3,CARLOS LIMA,24.22,2025-09,True
2514,2025-07-22 13:27:02.330166,37103,CHAT,SUPORTE TECNICO,INSTABILIDADE,783,2,PAULO ROCHA,13.05,2025-07,True
2515,2025-09-23 00:02:02.330166,45900,CHAT,SUPORTE TECNICO,LENTIDAO,160,3,ANA SILVA,2.67,2025-09,False
2516,2025-07-24 20:54:02.330166,18048,VOZ,INFORMACOES,PROMOCAO,1592,4,FERNANDA COSTA,26.53,2025-07,True
2517,2025-09-09 06:08:02.330166,24472,CHAT,CANCELAMENTO,DESISTENCIA,348,3,MARIA OLIVEIRA,5.8,2025-09,False
2518,2025-11-12 23:59:02.330166,11804,CHAT,SUPORTE TECNICO,LENTIDAO,1669,5,ANA SILVA,27.82,2025-11,True
2519,2025-08-20 04:37:02.330166,94443,VOZ,INFORMACOES,PROMOCAO,980,2,PAULO ROCHA,16.33,2025-08,True
2520,2025-12-18 09:34:02.330166,61196,CHAT,CANCELAMENTO,VALOR ALTO,388,4,JOAO SANTOS,6.47,2025-12,False
2521,2025-06-29 02:51:02.330166,40726,WHATSAPP,INFORMACOES,PLANO,1055,4,JOAO SANTOS,17.58,2025-06,True
2522,2025-08-13 17:26:02.330166,58605,WHATSAPP,SUPORTE TECNICO,SEM SINAL,581,1,MARIA OLIVEIRA,9.68,2025-08,False
2523,2025-06-29 16:38:02.330166,18253,WHATSAPP,CANCELAMENTO,VALOR ALTO,279,2,MARIA OLIVEIRA,4.65,2025-06,False
2524,2025-11-10 22:33:02.330166,97614,WHATSAPP,CANCELAMENTO,NA,1316,5,FERNANDA COSTA,21.93,2025-11,True
2525,2025-09-24 11:32:02.330166,79248,VOZ,SUPORTE TECNICO,INSTABILIDADE,365,1,MARIA OLIVEIRA,6.08,2025-09,False
2526,2025-08-27 03:05:02.330166,10191,CHAT,INFORMACOES,COBERTURA,456,2,ANA SILVA,7.6,2025-08,False
2527,2025-08-10 17:19:02.330166,45643,WHATSAPP,CANCELAMENTO,VALOR ALTO,468,4,PAULO ROCHA,7.8,2025-08,False
2528,2025-09-03 03:51:02.330166,71846,WHATSAPP,CANCELAMENTO,DESISTENCIA,461,2,MARIA OLIVEIRA,7.68,2025-09,False
2529,2025-08-29 23:11:02.330166,71785,VOZ,FATURAMENTO,VALOR INDEVIDO,1150,3,CARLOS LIMA,19.17,2025-08,True
2530,2025-12-17 07:20:02.330166,83719,VOZ,SUPORTE TECNICO,LENTIDAO,1472,1,ANA SILVA,24.53,2025-12,True
2531,2025-09-08 18:28:02.330166,15751,VOZ,SUPORTE TECNICO,SEM SINAL,1016,4,FERNANDA COSTA,16.93,2025-09,True
2532,2025-10-27 23:06:02.330166,81901,CHAT,FATURAMENTO,BOLETO,1531,2,JOAO SANTOS,25.52,2025-10,True
2533,2025-09-01 12:20:02.330166,22695,VOZ,SUPORTE TECNICO,SEM SINAL,585,1,FERNANDA COSTA,9.75,2025-09,False
2534,2025-08-16 01:05:02.330166,94281,WHATSAPP,INFORMACOES,PLANO,981,2,ANA SILVA,16.35,2025-08,True
2535,2025-10-15 08:49:02.330166,25568,VOZ,CANCELAMENTO,DESISTENCIA,1709,3,FERNANDA COSTA,28.48,2025-10,True
2536,2025-09-20 15:40:02.330166,46317,WHATSAPP,SUPORTE TECNICO,SEM SINAL,402,1,CARLOS LIMA,6.7,2025-09,False
2537,2025-12-04 13:21:02.330166,53351,VOZ,SUPORTE TECNICO,LENTIDAO,241,5,FERNANDA COSTA,4.02,2025-12,False
2538,2025-08-15 13:06:02.330166,10012,CHAT,SUPORTE TECNICO,INSTABILIDADE,1486,3,MARIA OLIVEIRA,24.77,2025-08,True
2539,2025-10-30 16:33:02.330166,31534,VOZ,INFORMACOES,COBERTURA,1573,1,PAULO ROCHA,26.22,2025-10,True
2540,2025-08-15 02:34:02.330166,35237,VOZ,FATURAMENTO,2ª VIA,1744,2,JOAO SANTOS,29.07,2025-08,True
2541,2025-07-28 15:43:02.330166,35671,VOZ,FATURAMENTO,2ª VIA,464,2,MARIA OLIVEIRA,7.73,2025-07,False
2542,2025-10-24 10:47:02.330166,68912,VOZ,INFORMACOES,PLANO,1326,2,ANA SILVA,22.1,2025-10,True
2543,2025-12-09 01:35:02.330166,36760,CHAT,FATURAMENTO,2ª VIA,1344,3,PAULO ROCHA,22.4,2025-12,True
2544,2025-10-29 05:30:02.330166,18292,VOZ,INFORMACOES,PLANO,1030,4,ANA SILVA,17.17,2025-10,True
2545,2025-07-02 09:25:02.330166,79865,VOZ,SUPORTE TECNICO,LENTIDAO,1461,4,ANA SILVA,24.35,2025-07,True
2546,2025-08-03 13:15:02.330166,19596,VOZ,FATURAMENTO,BOLETO,910,1,CARLOS LIMA,15.17,2025-08,True
2547,2025-11-20 22:15:02.330166,31782,CHAT,SUPORTE TECNICO,INSTABILIDADE,1521,5,PAULO ROCHA,25.35,2025-11,True
2548,2025-07-24 15:37:02.330166,87892,WHATSAPP,CANCELAMENTO,VALOR ALTO,1412,5,JOAO SANTOS,23.53,2025-07,True
2549,2025-07-27 08:01:02.330166,90078,CHAT,INFORMACOES,PROMOCAO,631,3,MARIA OLIVEIRA,10.52,2025-07,True
2550,2025-11-18 07:47:02.330166,12625,VOZ,SUPORTE TECNICO,INSTABILIDADE,891,3,CARLOS LIMA,14.85,2025-11,True
2551,2025-12-02 05:40:02.330166,86205,VOZ,INFORMACOES,PLANO,1691,2,ANA SILVA,28.18,2025-12,True
2552,2025-10-31 11:28:02.330166,79932,VOZ,SUPORTE TECNICO,INSTABILIDADE,1207,4,CARLOS LIMA,20.12,2025-10,True
2553,2025-09-28 06:55:02.330166,33565,WHATSAPP,SUPORTE TECNICO,SEM SINAL,534,2,JOAO SANTOS,8.9,2025-09,False
2554,2025-11-29 05:56:02.330166,89547,WHATSAPP,FATURAMENTO,2ª VIA,211,2,FERNANDA COSTA,3.52,2025-11,False
2555,2025-09-29 14:02:02.330166,80459,VOZ,FATURAMENTO,VALOR INDEVIDO,591,3,MARIA OLIVEIRA,9.85,2025-09,False
2556,2025-07-04 00:16:02.330166,66062,CHAT,SUPORTE TECNICO,SEM SINAL,1776,2,JOAO SANTOS,29.6,2025-07,True
2557,2025-10-19 19:45:02.330166,21715,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,362,5,CARLOS LIMA,6.03,2025-10,False
2558,2025-11-04 05:41:02.330166,93080,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,224,3,CARLOS LIMA,3.73,2025-11,False
2559,2025-08-15 07:10:02.330166,54260,VOZ,SUPORTE TECNICO,INSTABILIDADE,127,1,ANA SILVA,2.12,2025-08,False
2560,2025-07-01 12:32:02.330166,20962,CHAT,FATURAMENTO,2ª VIA,397,5,ANA SILVA,6.62,2025-07,False
2561,2025-07-30 15:54:02.330166,73016,VOZ,FATURAMENTO,2ª VIA,959,5,PAULO ROCHA,15.98,2025-07,True
2562,2025-11-16 08:26:02.330166,92686,WHATSAPP,CANCELAMENTO,DESISTENCIA,1298,1,PAULO ROCHA,21.63,2025-11,True
2563,2025-08-21 22:47:02.330166,59682,WHATSAPP,SUPORTE TECNICO,LENTIDAO,295,5,PAULO ROCHA,4.92,2025-08,False
2564,2025-08-12 11:25:02.330166,30876,VOZ,CANCELAMENTO,VALOR ALTO,1177,2,FERNANDA COSTA,19.62,2025-08,True
2565,2025-09-23 09:46:02.330166,78448,VOZ,INFORMACOES,PROMOCAO,368,2,MARIA OLIVEIRA,6.13,2025-09,False
2566,2025-09-03 01:46:02.330166,71456,VOZ,FATURAMENTO,VALOR INDEVIDO,1098,4,CARLOS LIMA,18.3,2025-09,True
2567,2025-10-13 01:56:02.330166,16403,VOZ,FATURAMENTO,BOLETO,1415,3,JOAO SANTOS,23.58,2025-10,True
2568,2025-10-19 21:35:02.330166,54759,VOZ,INFORMACOES,PROMOCAO,800,5,MARIA OLIVEIRA,13.33,2025-10,True
2569,2025-09-02 18:14:02.330166,83793,VOZ,SUPORTE TECNICO,LENTIDAO,542,4,JOAO SANTOS,9.03,2025-09,False
2570,2025-08-23 13:13:02.330166,58439,WHATSAPP,CANCELAMENTO,DESISTENCIA,160,3,MARIA OLIVEIRA,2.67,2025-08,False
2571,2025-09-02 07:46:02.330166,15488,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1522,1,PAULO ROCHA,25.37,2025-09,True
2572,2025-09-08 00:59:02.330166,37252,VOZ,INFORMACOES,PLANO,900,5,FERNANDA COSTA,15.0,2025-09,True
2573,2025-08-29 15:18:02.330166,12227,WHATSAPP,INFORMACOES,COBERTURA,1654,5,JOAO SANTOS,27.57,2025-08,True
2574,2025-07-07 01:12:02.330166,45102,VOZ,SUPORTE TECNICO,SEM SINAL,310,4,MARIA OLIVEIRA,5.17,2025-07,False
2575,2025-12-09 14:40:02.330166,79375,WHATSAPP,FATURAMENTO,2ª VIA,70,3,PAULO ROCHA,1.17,2025-12,False
2576,2025-10-03 15:54:02.330166,72081,CHAT,CANCELAMENTO,DESISTENCIA,569,5,JOAO SANTOS,9.48,2025-10,False
2577,2025-11-12 01:16:02.330166,34600,WHATSAPP,INFORMACOES,COBERTURA,1386,1,CARLOS LIMA,23.1,2025-11,True
2578,2025-07-24 04:32:02.330166,98211,VOZ,CANCELAMENTO,DESISTENCIA,349,4,FERNANDA COSTA,5.82,2025-07,False
2579,2025-09-28 23:23:02.330166,84897,WHATSAPP,CANCELAMENTO,DESISTENCIA,1431,3,CARLOS LIMA,23.85,2025-09,True
2580,2025-06-29 18:25:02.330166,41813,CHAT,CANCELAMENTO,DESISTENCIA,1609,2,MARIA OLIVEIRA,26.82,2025-06,True
2581,2025-07-14 22:44:02.330166,50577,CHAT,INFORMACOES,PLANO,228,4,ANA SILVA,3.8,2025-07,False
2582,2025-12-15 02:41:02.330166,92789,CHAT,INFORMACOES,PROMOCAO,380,3,MARIA OLIVEIRA,6.33,2025-12,False
2583,2025-07-29 23:10:02.330166,62858,VOZ,CANCELAMENTO,DESISTENCIA,1536,3,MARIA OLIVEIRA,25.6,2025-07,True
2584,2025-07-30 21:22:02.330166,13049,WHATSAPP,SUPORTE TECNICO,LENTIDAO,233,4,CARLOS LIMA,3.88,2025-07,False
2585,2025-11-17 04:39:02.330166,46672,CHAT,CANCELAMENTO,VALOR ALTO,1110,5,FERNANDA COSTA,18.5,2025-11,True
2586,2025-11-06 00:46:02.330166,24282,CHAT,FATURAMENTO,BOLETO,554,5,PAULO ROCHA,9.23,2025-11,False
2587,2025-08-25 08:31:02.330166,27596,CHAT,SUPORTE TECNICO,LENTIDAO,1309,1,PAULO ROCHA,21.82,2025-08,True
2588,2025-08-17 17:39:02.330166,93765,VOZ,CANCELAMENTO,DESISTENCIA,656,2,JOAO SANTOS,10.93,2025-08,True
2589,2025-12-19 12:46:02.330166,56538,VOZ,SUPORTE TECNICO,SEM SINAL,1756,5,MARIA OLIVEIRA,29.27,2025-12,True
2590,2025-09-05 20:30:02.330166,39082,VOZ,CANCELAMENTO,DESISTENCIA,1710,1,ANA SILVA,28.5,2025-09,True
2591,2025-10-13 04:45:02.330166,69604,WHATSAPP,FATURAMENTO,2ª VIA,1015,1,FERNANDA COSTA,16.92,2025-10,True
2592,2025-12-20 14:22:02.330166,36033,VOZ,FATURAMENTO,2ª VIA,1275,1,PAULO ROCHA,21.25,2025-12,True
2593,2025-08-04 11:05:02.330166,27656,CHAT,SUPORTE TECNICO,LENTIDAO,1378,3,JOAO SANTOS,22.97,2025-08,True
2594,2025-11-28 14:41:02.330166,14555,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,217,1,FERNANDA COSTA,3.62,2025-11,False
2595,2025-09-04 21:00:02.330166,22492,CHAT,INFORMACOES,PROMOCAO,1085,4,FERNANDA COSTA,18.08,2025-09,True
2596,2025-12-08 22:24:02.330166,34225,VOZ,FATURAMENTO,BOLETO,1740,1,ANA SILVA,29.0,2025-12,True
2597,2025-11-14 17:50:02.330166,64397,VOZ,FATURAMENTO,VALOR INDEVIDO,1185,2,FERNANDA COSTA,19.75,2025-11,True
2598,2025-10-29 07:36:02.330166,59452,CHAT,FATURAMENTO,BOLETO,1027,4,MARIA OLIVEIRA,17.12,2025-10,True
2599,2025-12-17 19:51:02.330166,64461,VOZ,CANCELAMENTO,DESISTENCIA,1331,2,CARLOS LIMA,22.18,2025-12,True
2600,2025-07-20 09:04:02.330166,17594,VOZ,CANCELAMENTO,VALOR ALTO,697,5,ANA SILVA,11.62,2025-07,True
2601,2025-10-20 09:02:02.330166,85370,CHAT,FATURAMENTO,2ª VIA,282,5,MARIA OLIVEIRA,4.7,2025-10,False
2602,2025-09-06 06:28:02.330166,79453,CHAT,SUPORTE TECNICO,SEM SINAL,762,1,FERNANDA COSTA,12.7,2025-09,True
2603,2025-07-31 10:37:02.330166,32360,WHATSAPP,SUPORTE TECNICO,LENTIDAO,382,2,FERNANDA COSTA,6.37,2025-07,False
2604,2025-08-08 17:08:02.330166,69151,CHAT,SUPORTE TECNICO,SEM SINAL,746,3,CARLOS LIMA,12.43,2025-08,True
2605,2025-08-11 10:42:02.330166,14781,WHATSAPP,FATURAMENTO,BOLETO,1587,3,JOAO SANTOS,26.45,2025-08,True
2606,2025-07-03 19:10:02.330166,58081,WHATSAPP,INFORMACOES,COBERTURA,103,3,JOAO SANTOS,1.72,2025-07,False
2607,2025-09-12 00:50:02.330166,67064,WHATSAPP,INFORMACOES,PROMOCAO,154,5,PAULO ROCHA,2.57,2025-09,False
2608,2025-11-08 20:46:02.330166,26880,CHAT,FATURAMENTO,BOLETO,1658,1,ANA SILVA,27.63,2025-11,True
2609,2025-09-28 16:59:02.330166,36631,CHAT,SUPORTE TECNICO,SEM SINAL,859,4,FERNANDA COSTA,14.32,2025-09,True
2610,2025-09-04 07:39:02.330166,30184,WHATSAPP,FATURAMENTO,BOLETO,993,1,MARIA OLIVEIRA,16.55,2025-09,True
2611,2025-12-16 10:44:02.330166,33004,VOZ,SUPORTE TECNICO,SEM SINAL,580,3,MARIA OLIVEIRA,9.67,2025-12,False
2612,2025-09-26 16:08:02.330166,82127,VOZ,FATURAMENTO,VALOR INDEVIDO,953,5,ANA SILVA,15.88,2025-09,True
2613,2025-11-27 06:26:02.330166,73605,CHAT,INFORMACOES,COBERTURA,1622,5,PAULO ROCHA,27.03,2025-11,True
2614,2025-08-03 09:12:02.330166,78746,CHAT,SUPORTE TECNICO,INSTABILIDADE,654,1,ANA SILVA,10.9,2025-08,True
2615,2025-12-06 04:12:02.330166,82683,VOZ,SUPORTE TECNICO,LENTIDAO,1685,5,CARLOS LIMA,28.08,2025-12,True
2616,2025-08-19 07:51:02.330166,41119,CHAT,SUPORTE TECNICO,LENTIDAO,1426,5,PAULO ROCHA,23.77,2025-08,True
2617,2025-07-04 09:27:02.330166,37782,VOZ,SUPORTE TECNICO,NA,1381,3,FERNANDA COSTA,23.02,2025-07,True
2618,2025-07-14 15:40:02.330166,97428,CHAT,FATURAMENTO,BOLETO,984,1,FERNANDA COSTA,16.4,2025-07,True
2619,2025-09-01 00:49:02.330166,83985,WHATSAPP,FATURAMENTO,2ª VIA,1509,1,MARIA OLIVEIRA,25.15,2025-09,True
2620,2025-12-13 04:51:02.330166,12067,WHATSAPP,CANCELAMENTO,DESISTENCIA,987,3,FERNANDA COSTA,16.45,2025-12,True
2621,2025-11-10 15:55:02.330166,88361,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1233,5,PAULO ROCHA,20.55,2025-11,True
2622,2025-10-08 06:10:02.330166,59265,WHATSAPP,INFORMACOES,COBERTURA,667,5,PAULO ROCHA,11.12,2025-10,True
2623,2025-12-04 20:42:02.330166,78447,CHAT,INFORMACOES,PLANO,357,5,MARIA OLIVEIRA,5.95,2025-12,False
2624,2025-12-16 07:01:02.330166,84548,VOZ,INFORMACOES,COBERTURA,360,3,FERNANDA COSTA,6.0,2025-12,False
2625,2025-06-29 20:53:02.330166,75593,CHAT,FATURAMENTO,VALOR INDEVIDO,1226,5,JOAO SANTOS,20.43,2025-06,True
2626,2025-07-15 17:21:02.330166,34242,VOZ,SUPORTE TECNICO,SEM SINAL,662,2,CARLOS LIMA,11.03,2025-07,True
2627,2025-10-05 21:57:02.330166,17179,CHAT,INFORMACOES,COBERTURA,1334,1,FERNANDA COSTA,22.23,2025-10,True
2628,2025-09-06 10:48:02.330166,93917,VOZ,INFORMACOES,PLANO,996,4,ANA SILVA,16.6,2025-09,True
